6e-06 6.36091454378e-06 0.00926326971 -0.0261715732 0 1 
7e-06 7.13129522293e-06 -0.0264099343 -0.00813376692 0 1 
7e-06 7.64895358117e-06 -0.0143490574 -0.0191992519 0 1 
7e-06 7.19062983839e-06 0.0757816496 0.0139846007 0 1 
7e-06 7.9932590772e-06 -0.0128162677 0.0349708625 0 1 
7e-06 7.18876415976e-06 -0.093134355 0.00601876563 0 1 
8e-06 8.02129173874e-06 -0.013452018 0.0348559248 0 1 
9e-06 9.02018345377e-06 0.00961524542 -0.022052608 0 1 
9e-06 9.79364413184e-06 -0.0375662926 -0.0471548735 0 1 
1e-05 1.05253455161e-05 0.0312514586 0.0423091904 0 1 
1e-05 1.01041061823e-05 0.0654052509 0.0171425913 0 1 
1.1e-05 1.1807336907e-05 0.0398688508 -0.1047576 0 1 
1.1e-05 1.15053229369e-05 -0.0387523161 0.0300387277 -1.11022302e-18 1 
1.2e-05 1.20686260128e-05 0.0346291174 -0.03263336 0 1 
1.2e-05 1.22529454961e-05 0.0438235872 -0.103023446 0 1 
1.2e-05 1.28943746336e-05 0.0384537078 0.0956665907 0 1 
1.2e-05 1.28426217778e-05 0.0653262705 -0.0143633069 0 1 
1.2e-05 1.26417155302e-05 0.00528982892 -0.00345307265 0 1 
1.3e-05 1.31036286766e-05 0.0338841274 -0.0695320434 -5.55111512e-19 1 
1.3e-05 1.38903064129e-05 -0.0571823083 -0.134146666 2.22044605e-18 1 
1.3e-05 1.39854169992e-05 -0.0676944175 -0.0392780338 0 1 
1.3e-05 1.39685682341e-05 0.0414523638 0.0920236835 0 1 
1.3e-05 1.31976307777e-05 0.0633696772 -0.0167266104 0 1 
1.4e-05 1.49553892682e-05 -0.0133740815 -0.00857430078 0 1 
1.4e-05 1.42910714855e-05 0.0167054668 0.0549145744 0 1 
1.4e-05 1.47985836103e-05 0.0341485701 -0.0152844628 0 1 
1.4e-05 1.47200237336e-05 -0.0146342127 0.0565110097 0 1 
1.4e-05 1.45017386736e-05 0.0860066416 0.033966479 -2.22044605e-18 1 
1.4e-05 1.41696388174e-05 -0.00566442115 0.075632935 -5.55111512e-19 1 
1.4e-05 1.47385619382e-05 -0.0608567686 0.0129093776 0 1 
1.5e-05 1.58385014851e-05 -0.116116293 0.00522166029 0 1 
1.5e-05 1.58088266187e-05 -0.0102837617 0.0515197651 2.22044605e-18 1 
1.5e-05 1.55862315319e-05 0.00624681128 -0.0997445583 0 1 
1.5e-05 1.53467942267e-05 0.0428543236 -0.0222658788 0 1 
1.5e-05 1.59721039587e-05 -0.0571834904 -0.107137483 -2.22044605e-18 1 
1.5e-05 1.58851634097e-05 0.00584395762 0.0405303015 0 1 
1.5e-05 1.57677930993e-05 0.0419853737 0.0155710642 0 1 
1.6e-05 1.63259455555e-05 0.000980743363 0.0126725647 0 1 
1.6e-05 1.64910448997e-05 0.0367217162 0.0280479347 0 1 
1.6e-05 1.66253675374e-05 0.0532046391 -0.042140811 0 1 
1.6e-05 1.68693634866e-05 -0.0765083773 0.0354747556 0 1 
1.6e-05 1.63603988607e-05 0.0593917872 -0.00405187138 0 1 
1.6e-05 1.66445970441e-05 0.0188442932 0.0649322696 0 1 
1.6e-05 1.69093933409e-05 -0.0295392636 0.0470612653 0 1 
1.6e-05 1.62637780991e-05 0.00686526166 0.042930652 0 1 
1.7e-05 1.74976076959e-05 0.112548489 -0.0148841614 0 1 
1.7e-05 1.79791303109e-05 -0.00757438174 0.0241184894 0 1 
1.7e-05 1.72695819333e-05 -0.00473724702 0.0875132635 0 1 
1.7e-05 1.72197312344e-05 -0.0265903284 0.0463037955 0 1 
1.7e-05 1.73173369267e-05 0.00521608803 0.0513407113 0 1 
1.8e-05 1.85462580532e-05 -0.0679647466 -0.00681550482 0 1 
1.8e-05 1.87896131516e-05 0.125801544 0.0371863773 -2.22044605e-18 1 
1.8e-05 1.85046045305e-05 -0.0173879428 0.0976860424 -5.55111512e-19 1 
1.8e-05 1.83370387709e-05 -0.00110764255 0.0423144953 0 1 
1.8e-05 1.84798685809e-05 -0.0170412314 0.0560685076 0 1 
1.8e-05 1.83978218153e-05 -0.0269114696 -0.0479406902 0 1 
1.9e-05 1.93287683224e-05 0.0089266813 -0.0674684775 0 1 
1.9e-05 1.9440142401e-05 0.113589587 -0.0494772581 0 1 
1.9e-05 1.96394808624e-05 -0.0677210012 -0.0955901284 0 1 
1.9e-05 1.92137626e-05 0.0452269458 -0.0586116849 0 1 
1.9e-05 1.93802101858e-05 -0.0531630926 0.00146509472 0 1 
1.9e-05 1.99024509908e-05 0.0225198751 -0.0577038098 0 1 
1.9e-05 1.98960749137e-05 0.0213724643 -0.035259287 0 1 
1.9e-05 1.97550197121e-05 -0.0403751572 -0.0453436207 1.11022302e-18 1 
1.9e-05 1.95512115227e-05 -0.0485901213 -0.0115828991 0 1 
1.9e-05 1.93653169412e-05 -0.0266794421 0.0457229346 5.55111512e-19 1 
2e-05 2.06445365963e-05 0.0523249742 0.00745048591 0 1 
2e-05 2.05811416256e-05 0.0133096242 0.0526677792 0 1 
2e-05 2.01009116897e-05 0.109850147 -0.0277821165 0 1 
2e-05 2.01152058198e-05 -0.0440640757 0.0126770826 0 1 
2e-05 2.03461665051e-05 0.02387653 -0.0591830559 -1.38777878e-19 1 
2e-05 2.03686109238e-05 -0.0317665155 0.111881821 0 1 
2e-05 2.08714004823e-05 0.0677157146 -0.0326651317 0 1 
2e-05 2.04009743936e-05 -0.0112454987 0.039737593 0 1 
2e-05 2.03752201514e-05 -0.0288537171 -0.0327436615 0 1 
2.1e-05 2.18042937713e-05 -0.0123162636 0.0183307202 0 1 
2.1e-05 2.15744790508e-05 0.0506498337 -1.87717276e-05 0 1 
2.1e-05 2.11638711808e-05 -0.115690665 0.0534820131 0 1 
2.1e-05 2.19371872156e-05 -0.115830895 -0.0778955312 4.4408921e-18 1 
2.1e-05 2.12239885256e-05 0.0234393016 -0.0640759317 0 1 
2.1e-05 2.10548458362e-05 0.083606849 -0.0368852935 0 1 
2.2e-05 2.21397586761e-05 -0.0116983823 0.0158479061 0 1 
2.2e-05 2.21328189066e-05 0.0479239557 -0.00616973088 -5.55111512e-19 1 
2.2e-05 2.21701934525e-05 0.0364370616 0.053092912 0 1 
2.2e-05 2.23189274476e-05 -0.0409752422 0.0640101645 0 1 
2.2e-05 2.28901244819e-05 -0.0731661205 0.0327882313 0 1 
2.2e-05 2.23113189689e-05 0.0322446595 0.110010527 0 1 
2.2e-05 2.22260761205e-05 0.0161660717 -0.0292969099 0 1 
2.2e-05 2.25751380808e-05 0.0358681785 -0.0269605879 0 1 
2.2e-05 2.20454743651e-05 0.0883005252 -0.0371222245 -6.9388939e-20 1 
2.2e-05 2.29368626176e-05 0.00784898211 0.0426451651 0 1 
2.2e-05 2.26074610686e-05 -0.00358388922 -0.0332690894 0 1 
2.2e-05 2.28003957752e-05 0.07649994 0.000202131103 0 1 
2.3e-05 2.31569650076e-05 -0.0766595619 0.0541191446 0 1 
2.3e-05 2.38488086283e-05 0.0223783977 0.0359991863 0 1 
2.3e-05 2.31715265125e-05 -0.0707572381 -0.0297164429 0 1 
2.3e-05 2.38144353617e-05 -0.00907324564 -0.0961853299 0 1 
2.3e-05 2.32290621369e-05 -0.0703414599 -0.0057953549 5.55111512e-19 1 
2.3e-05 2.38746008361e-05 0.0243550591 0.137511677 0 1 
2.3e-05 2.36506161235e-05 0.040584143 -0.0414368752 0 1 
2.3e-05 2.34853374382e-05 0.0764227547 0.00945285447 0 1 
2.4e-05 2.49003428316e-05 -0.0575760637 0.0940806877 0 1 
2.4e-05 2.43399305694e-05 0.0209645661 0.0409862618 0 1 
2.4e-05 2.49849601898e-05 -0.11418061 0.0542014273 0 1 
2.4e-05 2.43775380634e-05 0.0490180394 0.0292449655 0 1 
2.4e-05 2.45015272518e-05 0.0634271497 -0.0102055657 0 1 
2.4e-05 2.47879347433e-05 -0.00119692129 -0.127993931 0 1 
2.4e-05 2.41878790151e-05 0.0216490648 0.138174056 0 1 
2.4e-05 2.41655501277e-05 -0.0407204504 0.043592442 0 1 
2.4e-05 2.43821429526e-05 0.0108146851 0.139731961 0 1 
2.4e-05 2.45091448684e-05 0.0349508655 -0.0419036047 0 1 
2.4e-05 2.47885350149e-05 0.109299448 -0.0693116771 0 1 
2.5e-05 2.51912278492e-05 -0.0621587532 0.0937751024 0 1 
2.5e-05 2.50889456846e-05 -0.113332069 0.0543669213 6.9388939e-20 1 
2.5e-05 2.547137975e-05 0.0613664146 0.0245748084 0 1 
2.5e-05 2.54531328429e-05 -0.00232098046 -0.0568355257 0 1 
2.5e-05 2.50842397242e-05 0.0676020202 -0.0107138621 0 1 
2.5e-05 2.54095609556e-05 0.206277296 0.0682559593 0 1 
2.5e-05 2.5719133922e-05 0.013584354 -0.0600241501 0 1 
2.5e-05 2.50513740319e-05 0.0988087455 0.0135264258 0 1 
2.6e-05 2.60349058796e-05 0.0399145773 0.0493190795 0 1 
2.6e-05 2.6066328635e-05 -0.0307407694 -0.107495806 1.38777878e-19 1 
2.6e-05 2.68160015261e-05 -0.0187200727 0.0395795433 0 1 
2.6e-05 2.66293929109e-05 0.0880872681 -0.0137136263 1.11022302e-18 1 
2.6e-05 2.62124191841e-05 0.0958935531 -0.00979784191 0 1 
2.6e-05 2.68096667568e-05 -0.0500126788 0.0330736347 -2.22044605e-18 1 
2.6e-05 2.6207026948e-05 0.0233718118 -0.0443486253 0 1 
2.6e-05 2.68864573921e-05 0.0674806892 -0.00198998061 2.22044605e-18 1 
2.7e-05 2.74252171629e-05 -0.0950059227 0.0641708991 0 1 
2.7e-05 2.77017690619e-05 0.00729360768 -0.0365357727 0 1 
2.7e-05 2.75810702432e-05 0.0545761413 0.0112923819 0 1 
2.7e-05 2.79487460765e-05 -0.0220084147 0.023438881 0 1 
2.7e-05 2.72872638619e-05 0.0484568943 0.021800559 0 1 
2.7e-05 2.775398145e-05 -0.0357994933 0.0517181553 -5.55111512e-19 1 
2.7e-05 2.72247744719e-05 0.0122223129 0.120791102 0 1 
2.7e-05 2.75465593239e-05 -0.00302016365 -0.0626419406 0 1 
2.7e-05 2.73526308435e-05 0.0878479715 -0.0150326899 0 1 
2.7e-05 2.71513747224e-05 -0.0557014012 0.0318958365 0 1 
2.7e-05 2.72540992207e-05 0.0261904037 0.139912464 0 1 
2.7e-05 2.7949107013e-05 -0.134875399 0.0414651151 0 1 
2.7e-05 2.72290121509e-05 0.0640642741 -0.000943981984 0 1 
2.8e-05 2.86614846053e-05 -0.11565139 0.0622990067 -4.4408921e-18 1 
2.8e-05 2.85714413027e-05 -0.0864536992 0.0642735147 -1.11022302e-18 1 
2.8e-05 2.87072718776e-05 0.0435368139 0.00194691591 0 1 
2.8e-05 2.85775103887e-05 0.0963082608 -0.0199465495 -2.22044605e-18 1 
2.8e-05 2.81268649695e-05 -0.125168302 -0.021196672 -2.77555756e-19 1 
2.8e-05 2.89729913561e-05 -0.0599733496 0.0336550487 0 1 
2.9e-05 2.9859219515e-05 -0.0280263962 -0.0409241046 0 1 
2.9e-05 2.95796159059e-05 -0.0916206177 0.0676637359 1.11022302e-18 1 
2.9e-05 2.98344850621e-05 0.0318594932 -0.0123316592 0 1 
2.9e-05 2.98493934268e-05 -0.0387952035 -0.0364911422 0 1 
2.9e-05 2.99056976634e-05 0.0474317652 0.0456926502 0 1 
2.9e-05 2.98635805842e-05 0.0747642771 -0.030297885 0 1 
2.9e-05 2.99253489009e-05 0.12115402 -0.010758631 2.22044605e-18 1 
2.9e-05 2.90704829097e-05 -0.0614400044 0.0329347543 -6.9388939e-20 1 
2.9e-05 2.98371470788e-05 0.048366694 0.00570800692 0 1 
3e-05 3.03399749267e-05 -0.00375179804 0.016863079 0 1 
3e-05 3.06530118952e-05 0.0372450297 -0.00542898507 0 1 
3e-05 3.00105350445e-05 0.0303065486 -0.0148879403 0 1 
3e-05 3.09352902794e-05 -0.0672006715 -0.00530340503 -1.11022302e-18 1 
3e-05 3.05648562782e-05 0.0139370609 0.104027935 0 1 
3e-05 3.04092910817e-05 -0.0144336185 -0.0647534219 0 1 
3e-05 3.08704891806e-05 -0.121888051 -0.0247166862 0 1 
3e-05 3.02142936857e-05 -0.0849305726 0.0274989097 0 1 
3e-05 3.02863832325e-05 0.0390675024 -0.0816257073 0 1 
3e-05 3.07834200361e-05 -0.00863856232 0.156804154 0 1 
3e-05 3.08290734118e-05 -0.0221104375 0.144166885 2.22044605e-18 1 
3.1e-05 3.17790296574e-05 -0.0686656789 -0.0936340765 0 1 
3.1e-05 3.12273236785e-05 -0.0519971127 0.00964626494 0 1 
3.1e-05 3.19324278682e-05 -0.0112600167 -0.0300993472 0 1 
3.1e-05 3.19473214329e-05 -0.00616134884 0.114918307 0 1 
3.1e-05 3.15394636134e-05 0.0190144306 -0.0840990263 0 1 
