volume_proxy 0 0.592359024 -0.00543539854 0.000757576941 0 0 0
volume_proxy 5 1.01114064 -0.759387081 0.0107880567 0 0 0
volume_proxy 6 -0.391325351 -0.556333297 -0.0044141362 0 0 0
volume_proxy 11 0.785572474 0.263159149 -0.00896528617 0 0 0
volume_proxy 12 0.0453256817 -0.837116174 -0.00456282595 0 0 0
volume_proxy 14 -0.781168817 0.200991543 0.00758629129 0 0 0
volume_proxy 23 0.648112215 -0.931410765 0.00538275654 0 0 0
volume_proxy 38 0.558992724 0.702864955 0.000466723328 0 0 0
volume_proxy 40 -0.105037643 -0.113582008 0.00329677874 0 0 0
volume_proxy 50 -0.6939128 -0.694328434 0.00537822092 0 0 0
volume_proxy 53 -0.582894039 0.748461378 0.00540891029 0 0 0
volume_proxy 58 0.805857217 -0.980898306 -0.00969874815 0 0 0
volume_proxy 60 0.526276368 0.403665127 -0.00407700155 0 0 0
volume_proxy 72 0.227572599 -0.217942858 -0.00687551532 0 0 0
volume_proxy 85 -0.991842393 0.249667745 0.00844471232 0 0 0
volume_proxy 97 0.821244712 0.0657087465 -0.00666650868 0 0 0
volume_proxy 107 1.35153418 0.427244231 0.00170122252 0 0 0
volume_proxy 127 -1.41782501 0.135952879 -0.00511674271 0 0 0
volume_proxy 130 0.958049171 0.359585391 0.00132297284 0 0 0
volume_proxy 140 -0.333088811 0.744811987 0.00815276263 0 0 0
volume_proxy 157 0.779273365 0.0176599989 -0.00419123341 0 0 0
volume_proxy 159 0.194027329 0.847526079 -0.00389635694 0 0 0
volume_proxy 161 0.848650158 0.373752487 0.00106279426 0 0 0
volume_proxy 176 0.26207603 0.297447304 0.00934500317 0 0 0
volume_proxy 186 -0.939840844 0.205087767 0.00972747245 0 0 0
volume_proxy 189 -1.23522948 0.856663057 -0.00626529749 0 0 0
volume_proxy 195 -0.416628229 -0.611831157 -0.00153779255 0 0 0
volume_proxy 196 0.784263218 -0.514900669 -0.0100893933 0 0 0
volume_proxy 200 -0.47206545 -0.836962364 -0.00246646017 0 0 0
volume_proxy 202 -1.04654255 0.609549709 0.00544757578 0 0 0
volume_proxy 209 -1.04471696 0.0336500389 -0.00453830309 0 0 0
volume_proxy 210 -0.912523873 0.59035044 0.0010953967 0 0 0
volume_proxy 226 0.317810357 -0.780267477 -0.0048106377 0 0 0
volume_proxy 236 1.29343177 0.645684104 0.00589377564 0 0 0
volume_proxy 247 1.10868988 0.598314957 -0.00864255837 0 0 0
volume_proxy 256 -0.519727251 0.310382254 -0.00200092796 0 0 0
volume_proxy 259 0.393041684 0.285650451 0.00566108257 0 0 0
volume_proxy 269 -0.239941775 -0.37995895 0.00299187301 0 0 0
volume_proxy 277 -1.27758038 -0.0340016803 0.00154811256 0 0 0
volume_proxy 296 -0.12952959 -0.667533018 0.0061226311 0 0 0
volume_proxy 305 0.285743141 -0.392458714 0.00305942882 0 0 0
volume_proxy 310 1.02622579 -0.589487582 -0.00732855216 0 0 0
volume_proxy 344 -1.11553607 0.433888906 -0.00672932929 0 0 0
volume_proxy 347 -0.438391421 0.223064733 -0.00658479062 0 0 0
volume_proxy 349 -1.14082703 -0.286608682 -0.00466907976 0 0 0
volume_proxy 356 0.207394199 0.925550361 0.00567306055 0 0 0
volume_proxy 375 0.303459663 -0.645220738 0.00355155074 0 0 0
volume_proxy 388 -0.192860106 0.432011655 -0.000222328417 0 0 0
volume_proxy 802 1.20045435 0.37390128 0.0079497471 0 0 0
volume_proxy 876 0.126964557 -0.331138782 0.00255508455 0 0 0
volume_proxy 1052 -0.407605203 -0.855124697 -0.00248237628 0 0 0
volume_proxy 1066 0.593549751 0.791859455 -0.00661252597 0 0 0
volume_proxy 1120 -0.643452836 0.635915377 0.00161561447 0 0 0
volume_proxy 1166 -0.444142321 0.662864023 0.00413105952 0 0 0
volume_proxy 1169 1.00687447 -0.701026001 0.0044099855 0 0 0
volume_proxy 1186 -0.888615903 -0.127222203 -0.00332925272 0 0 0
volume_proxy 1193 -0.892316397 -0.587556438 0.00248053958 0 0 0
volume_proxy 1225 -0.137195472 -0.233747011 -0.00416451697 0 0 0
volume_proxy 1245 -1.42106075 0.637020983 0.00271199633 0 0 0
volume_proxy 1280 -1.09092639 0.433938419 0.00240722629 0 0 0
volume_proxy 1285 -0.964120228 0.604022609 -0.00115387445 0 0 0
volume_proxy 1295 -0.496405312 0.557704735 -0.00413788644 0 0 0
volume_proxy 1296 0.128230373 0.0523117027 -0.00603107268 0 0 0
volume_proxy 1335 0.568370095 -0.823525795 0.0030986808 0 0 0
volume_proxy 1340 1.24758063 0.205208409 0.000195920479 0 0 0
volume_proxy 1380 -0.286936089 0.126776824 0.000974487766 0 0 0
