A(a,b,c)@CP 62 0.0552404199 -0.0119408132 -0.0904529655 0 0 0
A(a,b,c)@CP 63 0.225845092 0.0593359291 -0.451847961 0 0 0
A(a,b,c)@CP 64 -0.192868877 -0.149900655 0.344868059 0 0 0
A(a,b,c)@CP 65 0.41433782 0.369526497 -0.0123228728 0 0 0
A(a,b,c)@CP 66 0.0911452607 0.250682816 0.0689033367 0 0 0
A(a,b,c)@CP 67 -0.0632406222 -0.0800481997 -0.302854074 0 0 0
A(a,b,c)@CP 68 0.0812076447 -0.00205351296 0.265727564 0 0 0
A(a,b,c)@CP 69 -0.0970807387 -0.109725598 0.318491107 0 0 0
A(a,b,c)@CP 70 0.311635135 0.398490493 -0.494795428 0 0 0
A(a,b,c)@CP 71 0.277098069 0.288977217 0.243865032 0 0 0
A(a,b,c)@CP 72 0.181981966 -0.247581434 0.132109437 0 0 0
A(a,b,c)@CP 73 0.269821108 -0.38006308 -0.141375966 0 0 0
A(a,b,c)@CP 74 0.00774562592 -0.214681801 -0.0450095684 0 0 0
A(a,b,c)@CP 75 0.243662184 -0.473987842 -0.307260741 0 0 0
A(a,b,c)@CP 76 -0.302231775 0.234187206 -0.0435549432 0 0 0
A(a,b,c)@CP 77 0.49498297 -0.133796905 0.277860707 0 0 0
A(a,b,c)@CP 78 0.469852637 -0.0538101376 0.283816983 0 0 0
A(a,b,c)@CP 79 -0.223536568 0.106582141 0.315571266 0 0 0
A(a,b,c)@CP 80 -0.281222309 0.377867848 -0.45692841 0 0 0
A(a,b,c)@CP 81 -0.298804807 0.491774126 0.294503367 0 0 0
A(a,b,c)@CP 82 -0.458584739 0.0510739817 -0.186945001 0 0 0
A(a,b,c)@CP 83 -0.149151225 0.11703269 0.245779238 0 0 0
A(a,b,c)@CP 84 -0.246485223 -0.068608474 -0.307376183 0 0 0
A(a,b,c)@CP 85 -0.157535708 0.108349269 -0.141287574 0 0 0
A(a,b,c)@CP 86 0.113328999 -0.0839987777 0.201577117 0 0 0
A(a,b,c)@CP 87 0.474676121 0.156217457 -0.0999119555 0 0 0
A(a,b,c)@CP 88 -0.202238401 0.175711406 -0.129309778 0 0 0
A(a,b,c)@CP 89 0.115127437 0.324132695 -0.426617413 0 0 0
A(a,b,c)@CP 90 0.286981931 -0.325889509 -0.212244106 0 0 0
A(a,b,c)@CP 91 0.348016414 -0.437121206 0.397003053 0 0 0
A(a,b,c)@CP 92 -0.382629001 0.217634013 -0.0907798379 0 0 0
A(a,b,c)@CP 93 0.17182766 0.0858403957 0.035429726 0 0 0
A(a,b,c)@CP 94 -0.310393852 -0.341728118 0.0314791608 0 0 0
A(a,b,c)@CP 95 0.0570844216 0.127760113 0.228332918 0 0 0
A(a,b,c)@CP 96 0.236608615 -0.224527757 -0.418373569 0 0 0
A(a,b,c)@CP 97 0.406609406 0.127590456 -0.233912092 0 0 0
A(a,b,c)@CP 98 0.172225439 -0.00188665907 0.24581753 0 0 0
A(a,b,c)@CP 99 0.418357471 -0.232802273 0.449728226 0 0 0
A(a,b,c)@CP 100 -0.0567618574 -0.408164955 0.114777169 0 0 0
A(a,b,c)@CP 101 -0.239657243 -0.187002489 0.436261159 0 0 0
A(a,b,c)@CP 102 -0.0697411785 -0.295542418 -0.155174272 0 0 0
A(a,b,c)@CP 103 0.0624827219 -0.198811252 0.429645007 0 0 0
A(a,b,c)@CP 104 0.184149379 0.437903016 0.0768603428 0 0 0
A(a,b,c)@CP 105 -0.0855494344 -0.0501161383 0.0467509331 0 0 0
A(a,b,c)@CP 106 -0.00906518195 -0.42918802 -0.403056711 0 0 0
A(a,b,c)@CP 107 0.250811722 0.0796495634 -0.285404886 0 0 0
A(a,b,c)@CP 108 0.306033387 -0.0725990734 0.417690887 0 0 0
A(a,b,c)@CP 109 0.487183712 -0.0181131552 0.40977144 0 0 0
A(a,b,c)@CP 110 0.442218033 0.0851578673 0.117341095 0 0 0
A(a,b,c)@CP 111 0.181030381 0.0907816717 -0.442436249 0 0 0
A(a,b,c)@CP 112 0.255681318 0.012937007 0.292262604 0 0 0
A(a,b,c)@CP 113 -0.241262389 -0.00136936712 0.38754276 0 0 0
A(a,b,c)@CP 114 -0.296511422 -0.0120550483 0.134678404 0 0 0
A(a,b,c)@CP 115 0.390548303 -0.366731767 -0.0606717032 0 0 0
A(a,b,c)@CP 116 -0.41355929 -0.483356449 -0.210451147 0 0 0
A(a,b,c)@CP 117 -0.312976833 -0.276382222 -0.397755456 0 0 0
A(a,b,c)@CP 118 -0.19076781 -0.121610883 0.255474382 0 0 0
A(a,b,c)@CP 119 -0.189102548 0.0299735051 -0.487681977 0 0 0
A(a,b,c)@CP 120 0.467964935 -0.268368111 -0.469803337 0 0 0
A(a,b,c)@CP 121 0.158152877 0.278527399 -0.335312961 0 0 0
A(a,b,c)@CP 122 0.431452474 -0.0187170685 -0.211140229 0 0 0
A(a,b,c)@CP 123 0.154966336 -0.375185166 0.142495611 0 0 0
A(a,b,c)@CP 124 -0.208811632 0.0143966074 -0.480915205 0 0 0
A(a,b,c)@CP 125 -0.294352759 -0.310103609 0.0466306651 0 0 0
A(a,b,c)@CP 126 -0.205532374 -0.346005322 -0.0354487103 0 0 0
A(a,b,c)@CP 127 -0.00273725856 0.00619775592 -0.350895615 0 0 0
A(a,b,c)@CP 128 -0.231168175 0.0479687464 0.210981985 0 0 0
A(a,b,c)@CP 129 0.298623205 -0.354880193 0.145451947 0 0 0
A(a,b,c)@CP 130 0.26431189 -0.198779715 -0.155308239 0 0 0
A(a,b,c)@CP 131 0.225506648 0.172372143 -0.382527584 0 0 0
A(a,b,c)@CP 132 -0.0155894523 0.332335762 -0.148467953 0 0 0
A(a,b,c)@CP 133 0.00424901745 0.0332809438 0.314875273 0 0 0
A(a,b,c)@CP 134 0.0952171169 0.460360397 -0.394142785 0 0 0
A(a,b,c)@CP 135 0.150075262 -0.12158774 0.201616058 0 0 0
A(a,b,c)@CP 136 -0.300159704 0.235682428 -0.467382925 0 0 0
A(a,b,c)@CP 137 -0.40209768 -0.469539484 -0.443399735 0 0 0
A(a,b,c)@CP 138 0.171454999 -0.288793708 0.236399347 0 0 0
A(a,b,c)@CP 139 -0.105971009 0.30234527 -0.130997097 0 0 0
A(a,b,c)@CP 140 -0.357863955 0.338274311 -0.255117864 0 0 0
A(a,b,c)@CP 141 0.409151888 -0.228872864 -0.403381204 0 0 0
A(a,b,c)@CP 142 0.0307165373 0.00129762199 0.228282687 0 0 0
A(a,b,c)@CP 143 -0.307940358 0.121938292 -0.221995774 0 0 0
A(a,b,c)@CP 144 -0.376336515 0.0389280289 0.105426813 0 0 0
A(a,b,c)@CP 145 -0.283836716 -0.483005969 -0.385377629 0 0 0
A(a,b,c)@CP 146 0.415971013 -0.269603101 -0.362612491 0 0 0
A(a,b,c)@CP 147 0.16722499 0.0127838519 0.372401301 0 0 0
A(a,b,c)@CP 148 0.222046522 0.291703855 -0.130598889 0 0 0
A(a,b,c)@CP 149 -0.372953294 0.326871841 0.13033365 0 0 0
A(a,b,c)@CP 150 0.486729479 0.295525037 0.0362548745 0 0 0
A(a,b,c)@CP 151 -0.146187224 0.0909943322 0.31737484 0 0 0
A(a,b,c)@CP 152 0.020195012 -0.328238165 0.049126075 0 0 0
A(a,b,c)@CP 153 -0.188897858 -0.341525011 0.468764632 0 0 0
A(a,b,c)@CP 154 0.298157495 -0.220693533 -0.0150959232 0 0 0
A(a,b,c)@CP 155 0.290519535 0.106484744 0.129347378 0 0 0
A(a,b,c)@CP 156 0.0886521749 0.078069869 0.250428843 0 0 0
A(a,b,c)@CP 157 0.378107683 0.422654404 -0.464130387 0 0 0
A(a,b,c)@CP 158 -0.348233783 -0.309850727 0.0926134605 0 0 0
A(a,b,c)@CP 159 -0.0718242622 -0.0110205903 0.00764535177 0 0 0
A(a,b,c)@CP 160 -0.0556492053 -0.270045754 -0.211422651 0 0 0
A(a,b,c)@CP 161 -0.124744977 -0.0581084529 -0.190378616 0 0 0
A(a,b,c)@CP 162 -0.13640165 -0.162898541 -0.36809703 0 0 0
A(a,b,c)@CP 163 -0.472194284 0.344221396 0.00476216638 0 0 0
A(a,b,c)@CP 164 -0.385017119 0.236500422 0.422938549 0 0 0
A(a,b,c)@CP 165 0.367431181 0.256816907 -0.254794863 0 0 0
A(a,b,c)@CP 166 0.15243412 0.363563069 0.168366315 0 0 0
A(a,b,c)@CP 167 0.139312661 0.141350841 -0.0892507542 0 0 0
A(a,b,c)@CP 168 0.280440328 0.160179547 -0.223949392 0 0 0
A(a,b,c)@CP 169 0.264631418 -0.156358039 -0.190848654 0 0 0
A(a,b,c)@CP 170 0.246861016 -0.243657057 0.49156355 0 0 0
A(a,b,c)@CP 171 -0.188597939 0.377783156 0.494797902 0 0 0
A(a,b,c)@CP 172 -0.367133981 0.220699023 -0.0971871881 0 0 0
A(a,b,c)@CP 173 -0.0343037681 0.25029132 0.148537117 0 0 0
A(a,b,c)@CP 174 0.268116711 -0.160983509 -0.433357569 0 0 0
A(a,b,c)@CP 175 -0.126038095 0.0826345745 -0.0234056925 0 0 0
A(a,b,c)@CP 176 0.130161648 -0.324273359 -0.289075461 0 0 0
A(a,b,c)@CP 177 -0.370313294 0.345622382 -0.0406569037 0 0 0
A(a,b,c)@CP 178 -0.397618169 0.0939699779 0.180304129 0 0 0
A(a,b,c)@CP 179 -0.0178205429 0.0435005939 -0.42000866 0 0 0
A(a,b,c)@CP 180 -0.0200349267 0.143342539 -0.39867403 0 0 0
A(a,b,c)@CP 181 0.192851175 -0.34598089 -0.415118022 0 0 0
A(a,b,c)@CP 182 -0.120764881 0.272308215 0.331051731 0 0 0
A(a,b,c)@CP 183 0.29524783 -0.465844204 -0.033481466 0 0 0
A(a,b,c)@CP 184 -0.234235157 -0.472824797 0.14821697 0 0 0
A(a,b,c)@CP 185 -0.259362292 0.142814522 -0.301410088 0 0 0
A(a,b,c)@CP 186 -0.0369048798 -0.431861282 0.437934231 0 0 0
A(a,b,c)@CP 187 -0.280236313 0.302480833 0.001645005 0 0 0
A(a,b,c)@CP 188 0.425451994 -0.0268957375 0.0117122815 0 0 0
A(a,b,c)@CP 189 -0.472689148 0.00720070931 -0.482064229 0 0 0
A(a,b,c)@CP 190 -0.426970345 0.138214457 -0.138378131 0 0 0
A(a,b,c)@CP 191 -0.0776668778 0.291315226 0.0359691907 0 0 0
A(a,b,c)@CP 192 0.139605567 -0.126809609 0.19040969 0 0 0
A(a,b,c)@CP 193 -0.182599242 0.364139921 -0.198949798 0 0 0
A(a,b,c)@CP 194 -0.132023533 -0.322343813 0.0324834067 0 0 0
A(a,b,c)@CP 195 -0.487978805 0.222373438 0.259164862 0 0 0
A(a,b,c)@CP 196 0.218700385 0.418009498 0.451472115 0 0 0
A(a,b,c)@CP 197 -0.138570715 -0.356703304 0.290155696 0 0 0
A(a,b,c)@CP 198 0.323878678 -0.3681741 0.180000441 0 0 0
A(a,b,c)@CP 199 -0.203616182 0.160695849 0.370852773 0 0 0
A(a,b,c)@CP 200 -0.366844923 0.122401322 0.117056913 0 0 0
A(a,b,c)@CP 201 -0.39842632 0.246497527 0.0931834954 0 0 0
A(a,b,c)@CP 202 -0.26420148 0.436547214 0.285439191 0 0 0
A(a,b,c)@CP 203 -0.147164176 0.0523444917 0.226110215 0 0 0
A(a,b,c)@CP 204 -0.40429682 -0.046032297 0.484932043 0 0 0
A(a,b,c)@CP 205 0.00961199263 0.158795832 -0.029703681 0 0 0
A(a,b,c)@CP 206 0.155942659 0.105182767 0.254458353 0 0 0
A(a,b,c)@CP 207 0.207195139 -0.454422063 0.196670485 0 0 0
A(a,b,c)@CP 208 -0.435776322 0.446323822 0.241562335 0 0 0
A(a,b,c)@CP 209 -0.425942888 -0.193322533 -0.292893276 0 0 0
A(a,b,c)@CP 210 0.0626117578 0.169199474 0.0097532121 0 0 0
A(a,b,c)@CP 211 -0.11085657 -0.308791578 0.40850998 0 0 0
A(a,b,c)@CP 212 0.372683913 -0.252283107 -0.3028269 0 0 0
A(a,b,c)@CP 213 -0.018050757 -0.231659549 -0.259010943 0 0 0
A(a,b,c)@CP 214 -0.176494479 -0.0182034166 -0.251032465 0 0 0
A(a,b,c)@CP 215 0.0930461728 -0.304307262 0.119863549 0 0 0
A(a,b,c)@CP 216 0.486865769 -0.156496033 0.288335801 0 0 0
A(a,b,c)@CP 217 -0.437959876 0.451618499 0.409818879 0 0 0
A(a,b,c)@CP 218 -0.0214749919 0.402145135 -0.3287073 0 0 0
A(a,b,c)@CP 219 0.0559192325 0.0810654161 -0.167023704 0 0 0
A(a,b,c)@CP 220 0.387835648 0.160414726 0.12782414 0 0 0
A(a,b,c)@CP 221 -0.157029683 0.443340609 -0.401751092 0 0 0
A(a,b,c)@CP 222 0.293598793 0.330228864 0.24746641 0 0 0
A(a,b,c)@CP 223 -0.386725464 0.23770205 -0.14998796 0 0 0
A(a,b,c)@CP 224 0.285771588 -0.438054051 -0.408537282 0 0 0
A(a,b,c)@CP 225 -0.460413304 0.150173758 0.238104307 0 0 0
A(a,b,c)@CP 226 -0.393216998 -0.0938720501 -0.0399242437 0 0 0
A(a,b,c)@CP 227 -0.227821689 -0.206178367 -0.0980525099 0 0 0
A(a,b,c)@CP 228 -0.206217595 -0.0165533861 0.413013996 0 0 0
A(a,b,c)@CP 229 0.0966998518 -0.0620280993 -0.381868005 0 0 0
A(a,b,c)@CP 230 -0.0517040342 0.382922197 -0.497349534 0 0 0
A(a,b,c)@CP 231 0.165160081 -0.0848444412 0.473913046 0 0 0
A(a,b,c)@CP 232 0.283773398 0.262151724 -0.0260649393 0 0 0
A(a,b,c)@CP 233 0.444052237 0.479558546 -0.0783621616 0 0 0
A(a,b,c)@CP 234 0.405910452 -0.322570691 0.228538606 0 0 0
A(a,b,c)@CP 235 -0.411769224 -0.474994065 0.356718391 0 0 0
A(a,b,c)@CP 236 0.339197662 0.180363908 -0.263251273 0 0 0
A(a,b,c)@CP 237 0.228822504 0.225183696 0.416907926 0 0 0
A(a,b,c)@CP 238 0.0415697058 -0.134228313 0.128588441 0 0 0
A(a,b,c)@CP 239 -0.0155728911 0.0199213794 -0.218999268 0 0 0
A(a,b,c)@CP 240 0.0295596281 0.04299021 0.361278954 0 0 0
A(a,b,c)@CP 241 -0.0988715969 -0.15678895 0.20571256 0 0 0
A(a,b,c)@CP 242 0.353372083 -0.0490552597 0.0577688911 0 0 0
A(a,b,c)@CP 243 0.169614498 0.169258252 0.291626446 0 0 0
A(a,b,c)@CP 244 -0.0212495096 0.119113463 0.202895839 0 0 0
A(a,b,c)@CP 245 0.251301888 -0.270085721 -0.109297848 0 0 0
A(a,b,c)@CP 246 -0.259626298 -0.189132232 -0.167683708 0 0 0
A(a,b,c)@CP 247 0.316988968 -0.341223453 -0.00604740581 0 0 0
A(a,b,c)@CP 248 -0.268704614 0.374455543 0.175965906 0 0 0
A(a,b,c)@CP 249 0.409134002 0.0526821332 0.331394137 0 0 0
A(a,b,c)@CP 250 -0.416061064 0.308202498 -0.280604978 0 0 0
A(a,b,c)@CP 251 0.148092536 0.391904686 -0.212579389 0 0 0
A(a,b,c)@CP 252 -0.112601031 -0.476084433 0.267019334 0 0 0
A(a,b,c)@CP 253 -0.331863183 0.433236215 -0.47985412 0 0 0
A(a,b,c)@CP 254 -0.435774672 0.442157298 -0.0610277151 0 0 0
A(a,b,c)@CP 255 0.258513372 -0.443319492 -0.17432201 0 0 0
A(a,b,c)@CP 256 0.109395426 -0.0604277647 -0.152087187 0 0 0
A(a,b,c)@CP 257 -0.0930164861 0.301015682 -0.173115384 0 0 0
A(a,b,c)@CP 258 -0.028453775 -0.142578437 0.0128986654 0 0 0
A(a,b,c)@CP 259 0.0630176647 -0.0451937239 -0.491205376 0 0 0
A(a,b,c)@CP 260 0.0514108059 0.417441235 0.281522065 0 0 0
A(a,b,c)@CP 261 0.404351212 0.398277322 0.451358411 0 0 0
A(a,b,c)@CP 262 -0.454040283 -0.0886482119 -0.0620984748 0 0 0
A(a,b,c)@CP 263 0.158428956 -0.172143214 0.152634437 0 0 0
A(a,b,c)@CP 264 -0.0757955257 -0.0539251 -0.128220235 0 0 0
A(a,b,c)@CP 265 -0.066222687 0.0267922194 0.399191404 0 0 0
A(a,b,c)@CP 266 -0.252087622 -0.0143655834 0.113029156 0 0 0
A(a,b,c)@CP 267 0.22896503 0.302203068 -0.0780530444 0 0 0
A(a,b,c)@CP 268 -0.0612869938 0.135059393 -0.38062875 0 0 0
A(a,b,c)@CP 269 0.323504539 -0.0500765657 -0.337527064 0 0 0
A(a,b,c)@CP 270 0.282791723 -0.275770706 0.0764925907 0 0 0
A(a,b,c)@CP 271 -0.427916138 -0.119014809 -0.457196716 0 0 0
A(a,b,c)@CP 272 -0.101491638 -0.318555724 -0.463250787 0 0 0
A(a,b,c)@CP 273 0.415256873 0.324703519 -0.177306109 0 0 0
A(a,b,c)@CP 274 -0.15143818 -0.149634689 0.343663796 0 0 0
A(a,b,c)@CP 275 -0.347574466 0.46222658 -0.0776826922 0 0 0
A(a,b,c)@CP 276 0.143634265 0.293263103 0.181372021 0 0 0
A(a,b,c)@CP 277 -0.186833123 -0.222372989 0.212340165 0 0 0
A(a,b,c)@CP 278 0.142190804 0.428919212 0.145695328 0 0 0
A(a,b,c)@CP 279 -0.291745598 -0.385018841 0.112411597 0 0 0
A(a,b,c)@CP 280 0.229320607 -0.437344936 0.335389661 0 0 0
A(a,b,c)@CP 281 -0.40468997 0.393318205 0.402034411 0 0 0
A(a,b,c)@CP 282 0.0745827553 -0.390547346 -0.45441723 0 0 0
A(a,b,c)@CP 283 -0.331386188 0.17422022 -0.064839546 0 0 0
A(a,b,c)@CP 284 -0.434214476 0.353948902 -0.0989117535 0 0 0
A(a,b,c)@CP 285 -0.270579718 -0.190676433 0.448589224 0 0 0
A(a,b,c)@CP 286 0.23967463 -0.404328602 0.0469076522 0 0 0
A(a,b,c)@CP 287 0.475377753 0.339640758 -0.0373850298 0 0 0
A(a,b,c)@CP 288 0.338180827 -0.356365873 0.401304393 0 0 0
A(a,b,c)@CP 289 0.208446888 0.294431326 -0.446808413 0 0 0
A(a,b,c)@CP 290 0.0383823884 0.377322092 -0.454825242 0 0 0
A(a,b,c)@CP 291 0.359964571 0.389748794 -0.155599151 0 0 0
A(a,b,c)@CP 292 -0.319955845 -0.479646705 0.354663426 0 0 0
A(a,b,c)@CP 293 0.445478432 0.026280347 0.236989177 0 0 0
A(a,b,c)@CP 294 -0.346033143 0.29040542 -0.272516706 0 0 0
A(a,b,c)@CP 295 0.0836536991 -0.309761225 0.0403964788 0 0 0
A(a,b,c)@CP 296 0.127965009 -0.210782795 0.297556978 0 0 0
A(a,b,c)@CP 297 0.276138083 0.118813691 -0.390506799 0 0 0
A(a,b,c)@CP 298 0.201811681 -0.380339773 0.101806123 0 0 0
A(a,b,c)@CP 299 -0.49772696 0.353595632 -0.0498994536 0 0 0
A(a,b,c)@CP 300 -0.473026163 -0.365186321 0.169735489 0 0 0
A(a,b,c)@CP 301 0.275899528 0.0530296457 -0.44221441 0 0 0
A(a,b,c)@CP 302 0.127085721 0.224264035 0.386865259 0 0 0
A(a,b,c)@CP 303 -0.0439954104 -0.291383401 -0.214226721 0 0 0
A(a,b,c)@CP 304 -0.387914157 0.395365885 -0.255623629 0 0 0
A(a,b,c)@CP 305 0.35564026 0.443345248 0.20821335 0 0 0
A(a,b,c)@CP 306 0.376022229 -0.322804393 0.150995601 0 0 0
A(a,b,c)@CP 307 -0.456750096 -0.166164179 0.384194048 0 0 0
A(a,b,c)@CP 308 0.156123773 -0.426867239 0.383568634 0 0 0
A(a,b,c)@CP 309 0.208845632 0.234774165 0.380014845 0 0 0
A(a,b,c)@CP 310 0.287168963 -0.00582894124 -0.115951343 0 0 0
A(a,b,c)@CP 311 -0.101554252 -0.433669447 -0.0980432568 0 0 0
A(a,b,c)@CP 312 0.123855636 -0.243930212 0.416144891 0 0 0
A(a,b,c)@CP 313 0.221550501 0.26515403 0.256687278 0 0 0
A(a,b,c)@CP 314 -0.175596997 -0.134157515 0.265574408 0 0 0
A(a,b,c)@CP 315 -0.0598249077 0.277047467 -0.0591463699 0 0 0
A(a,b,c)@CP 316 0.0308779043 -0.1670553 0.0283673862 0 0 0
A(a,b,c)@CP 317 0.0712630099 0.295259437 0.495585525 0 0 0
A(a,b,c)@CP 318 -0.313229964 0.096779014 0.00198680047 0 0 0
A(a,b,c)@CP 319 -0.0689718495 -0.394491954 0.30796048 0 0 0
A(a,b,c)@CP 320 -0.317055315 -0.203426423 -0.119673771 0 0 0
A(a,b,c)@CP 321 -0.158634184 -0.472788536 -0.453987293 0 0 0
A(a,b,c)@CP 322 0.266205161 0.272915281 -0.239302916 0 0 0
A(a,b,c)@CP 323 0.0414589355 -0.45602031 0.0601513047 0 0 0
A(a,b,c)@CP 324 -0.279936692 -0.498511996 0.0457402989 0 0 0
A(a,b,c)@CP 325 -0.103717924 0.442006803 -0.408560997 0 0 0
A(a,b,c)@CP 326 -0.28226276 0.42091607 -0.387825188 0 0 0
A(a,b,c)@CP 327 0.437516238 -0.339147749 0.132518961 0 0 0
A(a,b,c)@CP 328 0.185057881 0.212902238 0.0390109275 0 0 0
A(a,b,c)@CP 329 0.0625180074 0.396447089 0.204642496 0 0 0
A(a,b,c)@CP 330 0.174238606 -0.290225028 -0.210346405 0 0 0
A(a,b,c)@CP 331 -0.475437651 0.408810144 -0.0447343315 0 0 0
A(a,b,c)@CP 332 -0.496815536 0.231410316 0.0847729067 0 0 0
A(a,b,c)@CP 333 -0.35730718 -0.261312803 -0.325311708 0 0 0
A(a,b,c)@CP 334 0.288436566 -0.404164725 0.486478226 0 0 0
A(a,b,c)@CP 335 -0.284589756 -0.0321172243 -0.303312113 0 0 0
A(a,b,c)@CP 336 0.193769885 0.246721899 -0.0675185472 0 0 0
A(a,b,c)@CP 337 -0.268364646 0.217323495 -0.258556962 0 0 0
A(a,b,c)@CP 338 -0.179693235 0.00464369846 -0.348651213 0 0 0
A(a,b,c)@CP 339 -0.208430666 0.03936753 -0.389332553 0 0 0
A(a,b,c)@CP 340 0.0521331374 0.353810432 -0.353502923 0 0 0
A(a,b,c)@CP 341 0.486839628 0.384878613 0.400329924 0 0 0
A(a,b,c)@CP 342 -0.060011812 0.176542059 -0.427629781 0 0 0
A(a,b,c)@CP 343 -0.149531143 0.465638874 -0.477959059 0 0 0
A(a,b,c)@CP 344 0.224996042 0.096221948 0.0643211533 0 0 0
A(a,b,c)@CP 345 -0.3370182 0.197343296 0.491599002 0 0 0
A(a,b,c)@CP 346 0.213279649 0.481030996 -0.217030494 0 0 0
A(a,b,c)@CP 347 0.0596957027 -0.0945781334 0.0654109337 0 0 0
A(a,b,c)@CP 348 -0.490196914 0.115422444 0.277225255 0 0 0
