Lig(l,l)@EC 83 -0.0893877161 0.853923243 0.0863037311 0 0 0
Lig(l,l)@EC 84 0.552347871 0.968082312 -0.685446029 0 0 0
Lig(l,l)@EC 85 1.12699829 -0.746127268 -0.205885533 0 0 0
Lig(l,l)@EC 86 1.98996398 -0.785379121 0.616913058 0 0 0
Lig(l,l)@EC 87 -1.58831442 0.335960665 -0.589954413 0 0 0
Lig(l,l)@EC 88 0.969598408 0.353041123 0.385814369 0 0 0
Lig(l,l)@EC 89 -1.55383431 -0.771761808 0.315656462 0 0 0
Lig(l,l)@EC 90 0.422766351 -0.285032826 -0.898890813 0 0 0
Lig(l,l)@EC 91 1.28597209 0.573136613 0.334031276 0 0 0
Lig(l,l)@EC 92 0.685363656 -0.90624728 0.266693892 0 0 0
Lig(l,l)@EC 93 1.68064508 -0.12374307 0.669440249 0 0 0
Lig(l,l)@EC 94 0.27979847 -0.445932755 0.88277878 0 0 0
Lig(l,l)@EC 95 -1.12956737 -0.140346572 0.695408521 0 0 0
Lig(l,l)@EC 96 -0.10840709 -0.755683483 -0.16458653 0 0 0
Lig(l,l)@EC 97 0.349757678 -0.541320529 0.852321528 0 0 0
Lig(l,l)@EC 98 0.958869017 1.09391792 0.276960139 0 0 0
Lig(l,l)@EC 99 0.405075715 -1.01825096 -0.764871403 0 0 0
Lig(l,l)@EC 100 1.07010492 0.270174482 -0.931641377 0 0 0
Lig(l,l)@EC 101 1.34906315 0.280032061 0.967160262 0 0 0
Lig(l,l)@EC 102 1.72661712 -0.0444869079 0.636510883 0 0 0
Lig(l,l)@EC 103 1.95842225 0.387603281 0.0196636994 0 0 0
Lig(l,l)@EC 104 1.04067194 -0.44049406 -0.521000854 0 0 0
Lig(l,l)@EC 105 1.03102028 -0.400350632 0.318962291 0 0 0
Lig(l,l)@EC 106 -0.45776621 -0.0533859761 0.67622567 0 0 0
Lig(l,l)@EC 107 -1.02134355 0.175498436 -0.0793204018 0 0 0
Lig(l,l)@EC 108 1.27140849 -1.15200572 -0.774715191 0 0 0
Lig(l,l)@EC 109 -1.9165149 -0.360484608 -0.264091983 0 0 0
Lig(l,l)@EC 110 -1.17149727 -0.244163424 -0.977620782 0 0 0
Lig(l,l)@EC 111 -0.754011882 0.39372563 0.422263324 0 0 0
Lig(l,l)@EC 112 -0.59952297 0.607725041 -0.228697026 0 0 0
Lig(l,l)@EC 113 1.80670087 -0.176603346 -0.735986526 0 0 0
Lig(l,l)@EC 114 0.403461621 0.866533297 0.0458813552 0 0 0
Lig(l,l)@EC 115 1.94136908 0.0506601187 -0.920552636 0 0 0
Lig(l,l)@EC 116 0.509986604 -0.653135532 0.753018341 0 0 0
Lig(l,l)@EC 117 -1.20994339 0.117440376 -0.945529646 0 0 0
Lig(l,l)@EC 118 -1.31211737 -0.987585635 0.831837169 0 0 0
Lig(l,l)@EC 119 -0.365520566 -1.1931119 -0.951256408 0 0 0
Lig(l,l)@EC 120 0.152197311 0.330337098 -0.975390056 0 0 0
Lig(l,l)@EC 121 -0.408369488 -0.0198484886 0.804075377 0 0 0
Lig(l,l)@EC 122 1.42840933 -1.02495381 0.82608807 0 0 0
Lig(l,l)@EC 123 1.02231901 -1.04172154 -0.0548186983 0 0 0
Lig(l,l)@EC 124 0.641102668 -0.0135813403 -0.0410082968 0 0 0
Lig(l,l)@EC 125 -0.348986689 1.20922417 -0.387792408 0 0 0
Lig(l,l)@EC 126 0.566369313 0.305164718 0.719501758 0 0 0
Lig(l,l)@EC 127 0.718324983 1.15509484 -0.0421789788 0 0 0
Lig(l,l)@EC 128 0.971757563 0.289258305 -0.140443515 0 0 0
Lig(l,l)@EC 129 -1.20808774 0.19904295 -0.947623529 0 0 0
Lig(l,l)@EC 130 -1.50435833 -0.826616897 -0.668441414 0 0 0
Lig(l,l)@EC 131 0.188104308 -1.08607661 0.0892781095 0 0 0
Lig(l,l)@EC 132 0.0781150495 0.803557641 -0.303823904 0 0 0
Lig(l,l)@EC 133 -1.95208615 0.184266319 -0.430505038 0 0 0
Lig(l,l)@EC 134 1.66104223 -0.799769286 -0.868382131 0 0 0
Lig(l,l)@EC 135 -1.44085233 0.023729088 -0.17233318 0 0 0
Lig(l,l)@EC 136 -1.05917284 -0.199141988 0.0651387502 0 0 0
Lig(l,l)@EC 137 -1.70159564 -1.13063247 -0.506908653 0 0 0
Lig(l,l)@EC 138 1.95888321 -0.889828565 -0.567223504 0 0 0
Lig(l,l)@EC 139 1.06027938 -0.319719525 0.250550513 0 0 0
Lig(l,l)@EC 140 0.529737116 0.368727087 -0.369905083 0 0 0
Lig(l,l)@EC 141 -1.34931317 0.574700632 -0.0874748079 0 0 0
Lig(l,l)@EC 142 1.67464473 1.23506776 -0.254498401 0 0 0
Lig(l,l)@EC 143 -0.963612079 -0.23721882 0.363391458 0 0 0
Lig(l,l)@EC 144 0.594266596 -0.652356117 0.304694156 0 0 0
Lig(l,l)@EC 145 -0.362863992 -1.17753318 0.912527795 0 0 0
Lig(l,l)@EC 146 1.25568988 -0.778078543 -0.432327082 0 0 0
Lig(l,l)@EC 147 0.737761927 0.994288898 -0.503771935 0 0 0
Lig(l,l)@EC 148 0.191912932 0.0671116932 0.613124877 0 0 0
Lig(l,l)@EC 149 0.961858086 1.17423868 -0.602327466 0 0 0
Lig(l,l)@EC 150 -1.76481416 -0.845908558 0.121757107 0 0 0
Lig(l,l)@EC 151 -0.432140086 -1.12346648 0.0116393255 0 0 0
Lig(l,l)@EC 152 -0.516972891 -0.542250524 -0.859149103 0 0 0
Lig(l,l)@EC 153 -1.3482249 1.21095566 -0.127389786 0 0 0
Lig(l,l)@EC 154 -1.57465215 0.797912456 0.731318928 0 0 0
Lig(l,l)@EC 155 1.57902605 0.635277412 -0.437439607 0 0 0
Lig(l,l)@EC 156 0.359964438 1.01901696 0.72349126 0 0 0
Lig(l,l)@EC 157 0.508149535 -0.00139845725 0.0376397117 0 0 0
Lig(l,l)@EC 158 0.723938771 0.701269127 -0.03420942 0 0 0
Lig(l,l)@EC 159 0.92241147 -0.223776331 0.196077604 0 0 0
Lig(l,l)@EC 160 0.749598903 -0.261508679 0.432540183 0 0 0
Lig(l,l)@EC 161 -0.837782326 0.629429968 0.945828032 0 0 0
Lig(l,l)@EC 162 -1.57634619 0.844419709 -0.324548258 0 0 0
Lig(l,l)@EC 163 -0.743298577 0.540740348 -0.354442307 0 0 0
Lig(l,l)@EC 164 1.5958059 -0.279935161 -0.935922638 0 0 0
Lig(l,l)@EC 165 -0.564756264 -0.26694745 -0.0177037912 0 0 0
Lig(l,l)@EC 166 0.46574748 -0.595777353 -0.222606883 0 0 0
Lig(l,l)@EC 167 -1.57857005 0.0766638453 -0.416833866 0 0 0
Lig(l,l)@EC 168 -1.3670719 0.228223385 0.0427950761 0 0 0
Lig(l,l)@EC 169 0.0361799394 -0.0484337108 -0.724024394 0 0 0
Lig(l,l)@EC 170 0.865753053 0.743382203 -0.952769296 0 0 0
Lig(l,l)@EC 171 0.785518479 -1.11363974 -0.691276833 0 0 0
Lig(l,l)@EC 172 0.471894119 0.381471028 0.870058988 0 0 0
Lig(l,l)@EC 173 1.93600852 -0.80823036 -0.152696573 0 0 0
Lig(l,l)@EC 174 -0.999016444 -0.997487738 -0.0648090253 0 0 0
Lig(l,l)@EC 175 -1.6869671 0.142181894 -0.705759072 0 0 0
Lig(l,l)@EC 176 -0.0433113216 -1.15360326 0.268852421 0 0 0
Lig(l,l)@EC 177 -1.30865696 0.506251884 -0.617741909 0 0 0
Lig(l,l)@EC 178 1.69978915 0.128967653 -0.581753515 0 0 0
Lig(l,l)@EC 179 -1.82716182 -0.256135377 -0.650979078 0 0 0
Lig(l,l)@EC 180 -1.50555567 1.18777034 -0.826240813 0 0 0
Lig(l,l)@EC 181 -0.433766194 0.533597575 0.100369885 0 0 0
Lig(l,l)@EC 182 0.885217351 -0.514916768 0.747214397 0 0 0
Lig(l,l)@EC 183 -0.687742083 0.494199424 -0.0926519293 0 0 0
Lig(l,l)@EC 184 -0.694858186 -0.89655358 0.0210408523 0 0 0
Lig(l,l)@EC 185 -1.54667347 0.358933048 0.403237649 0 0 0
Lig(l,l)@EC 186 0.51556673 1.14618409 0.391983958 0 0 0
Lig(l,l)@EC 187 -0.537903151 -1.22599332 0.933382996 0 0 0
Lig(l,l)@EC 188 1.05091096 -1.07818625 0.208674588 0 0 0
Lig(l,l)@EC 189 -0.854139147 -0.359652607 0.398470926 0 0 0
Lig(l,l)@EC 190 -1.16709969 0.37717122 0.454229938 0 0 0
Lig(l,l)@EC 191 -1.79291989 0.459158045 -0.0696499055 0 0 0
Lig(l,l)@EC 192 -0.529969145 1.01579916 0.289920036 0 0 0
Lig(l,l)@EC 193 0.27833095 0.435048737 0.73409995 0 0 0
Lig(l,l)@EC 194 -1.7368988 0.387369457 0.0627713152 0 0 0
Lig(l,l)@EC 195 0.821885363 0.378789568 0.83659434 0 0 0
Lig(l,l)@EC 196 0.280031602 -0.419503929 0.642975083 0 0 0
Lig(l,l)@EC 197 -1.67088875 1.03791178 0.481810344 0 0 0
Lig(l,l)@EC 198 -1.90335459 -0.56299686 0.203055819 0 0 0
Lig(l,l)@EC 199 -0.226338465 -0.626291241 0.95662186 0 0 0
Lig(l,l)@EC 200 1.30103422 -1.14811472 -0.762604496 0 0 0
Lig(l,l)@EC 201 -0.750473148 -0.568731045 -0.0589076639 0 0 0
Lig(l,l)@EC 202 -0.816135831 0.450997876 -0.974480318 0 0 0
Lig(l,l)@EC 203 1.33891943 -0.72608764 -0.317195855 0 0 0
Lig(l,l)@EC 204 1.64904269 -0.451795908 0.40778964 0 0 0
Lig(l,l)@EC 205 -1.66101976 1.1517775 0.291377787 0 0 0
Lig(l,l)@EC 206 0.511798747 1.03651431 -0.0548993099 0 0 0
Lig(l,l)@EC 207 1.99449825 0.0918888995 0.642857305 0 0 0
Lig(l,l)@EC 208 -0.360767907 0.811930343 -0.787754359 0 0 0
Lig(l,l)@EC 209 0.690177064 0.604452414 0.967409961 0 0 0
Lig(l,l)@EC 210 -1.69270035 0.8039711 -0.58490942 0 0 0
Lig(l,l)@EC 211 1.22686419 -0.739093424 -0.581234462 0 0 0
Lig(l,l)@EC 212 -1.88222521 0.335582337 -0.190878354 0 0 0
Lig(l,l)@EC 213 -1.08147856 -0.106194524 0.297979537 0 0 0
Lig(l,l)@EC 214 -0.877251142 -0.0777529372 -0.773497736 0 0 0
Lig(l,l)@EC 215 -1.61871105 0.501963758 0.935624544 0 0 0
Lig(l,l)@EC 216 0.0693038795 0.47290312 -0.922100812 0 0 0
Lig(l,l)@EC 217 -0.265472782 1.23590253 -0.707716665 0 0 0
Lig(l,l)@EC 218 0.562570343 0.164652197 0.974858449 0 0 0
Lig(l,l)@EC 219 1.0318372 0.123011426 0.00852067867 0 0 0
Lig(l,l)@EC 220 1.29305584 1.03192633 -0.514918025 0 0 0
Lig(l,l)@EC 221 1.34126617 -0.722027705 0.435215063 0 0 0
Lig(l,l)@EC 222 -1.57152865 -1.14858817 0.0845836308 0 0 0
Lig(l,l)@EC 223 1.0383596 -0.214292916 -0.499616685 0 0 0
Lig(l,l)@EC 224 0.870645736 0.701442169 0.880594616 0 0 0
Lig(l,l)@EC 225 0.161943742 -0.140543614 0.732663728 0 0 0
Lig(l,l)@EC 226 1.0560385 -0.244188453 -0.0754860286 0 0 0
Lig(l,l)@EC 227 0.600728231 -0.120658361 0.313676883 0 0 0
Lig(l,l)@EC 228 1.23712333 -1.00032699 -0.00879328216 0 0 0
Lig(l,l)@EC 229 -0.868233734 -0.663784865 0.215712411 0 0 0
Lig(l,l)@EC 230 0.752343876 -0.275128195 -0.471404427 0 0 0
Lig(l,l)@EC 231 -1.89851544 1.01203292 0.551160851 0 0 0
Lig(l,l)@EC 232 1.12802858 -0.0640488649 0.639691317 0 0 0
Lig(l,l)@EC 233 -1.83316039 0.938726145 0.423929122 0 0 0
Lig(l,l)@EC 234 -0.108755703 -0.0569012276 -0.906418403 0 0 0
Lig(l,l)@EC 235 -0.53780375 -0.731440747 0.834304598 0 0 0
Lig(l,l)@EC 236 -1.37235894 0.965698415 -0.646458508 0 0 0
Lig(l,l)@EC 237 -1.55551758 1.05985244 -0.13904123 0 0 0
Lig(l,l)@EC 238 0.855394382 -0.831345481 -0.117735367 0 0 0
Lig(l,l)@EC 239 -0.285893126 0.802585571 -0.359158555 0 0 0
Lig(l,l)@EC 240 0.107839275 0.210230487 -0.515512439 0 0 0
Lig(l,l)@EC 241 -0.203839586 1.20091915 0.828631255 0 0 0
Lig(l,l)@EC 242 1.86858964 1.02498449 0.997713623 0 0 0
Lig(l,l)@EC 243 -1.42846474 0.307036895 -0.252649343 0 0 0
Lig(l,l)@EC 244 0.567557822 0.353490983 0.442946855 0 0 0
Lig(l,l)@EC 245 -0.646891599 0.671989098 0.852318813 0 0 0
Lig(l,l)@EC 246 -1.15033617 0.317248404 0.922681037 0 0 0
Lig(l,l)@EC 247 0.519066488 1.0002809 -0.225049254 0 0 0
Lig(l,l)@EC 248 0.107953939 0.803689908 -0.522801343 0 0 0
Lig(l,l)@EC 249 1.13771245 -0.632722186 -0.174824451 0 0 0
Lig(l,l)@EC 250 1.69001017 -0.514895497 -0.78594139 0 0 0
Lig(l,l)@EC 251 -1.62996409 -0.412193711 -0.940015244 0 0 0
Lig(l,l)@EC 252 -0.314839685 -0.676889818 -0.91441993 0 0 0
Lig(l,l)@EC 253 1.60216328 0.55333807 -0.0894426459 0 0 0
Lig(l,l)@EC 254 -0.146301522 -0.929235205 0.79955861 0 0 0
Lig(l,l)@EC 255 -1.2046819 0.9292839 -0.28985668 0 0 0
Lig(l,l)@EC 256 0.616802673 0.122593557 0.417522021 0 0 0
Lig(l,l)@EC 257 -0.213044623 0.445489093 0.618177283 0 0 0
Lig(l,l)@EC 258 1.0804815 1.04741864 0.509349116 0 0 0
Lig(l,l)@EC 259 -1.74012347 -1.2119837 0.2688885 0 0 0
Lig(l,l)@EC 260 0.365589172 -0.715090893 0.594450413 0 0 0
Lig(l,l)@EC 261 -1.8388267 0.858236419 0.864858133 0 0 0
Lig(l,l)@EC 262 -0.0196094689 -0.593629031 -0.169483447 0 0 0
Lig(l,l)@EC 263 -1.77885148 0.91512591 0.000168801842 0 0 0
Lig(l,l)@EC 264 -0.883764233 0.9942303 -0.776869574 0 0 0
Lig(l,l)@EC 265 -1.07657024 -0.993609503 0.601920229 0 0 0
Lig(l,l)@EC 266 0.885478379 -1.01987072 -0.00522038499 0 0 0
Lig(l,l)@EC 267 1.65658049 1.06587424 -0.0874678514 0 0 0
Lig(l,l)@EC 268 1.76061558 -1.09887442 0.53794504 0 0 0
Lig(l,l)@EC 269 0.382403497 0.473599697 -0.735402225 0 0 0
Lig(l,l)@EC 270 0.136569528 0.937735421 -0.941252227 0 0 0
Lig(l,l)@EC 271 1.04663013 0.530324101 -0.131090403 0 0 0
Lig(l,l)@EC 272 -1.99811235 -0.252978115 0.489443058 0 0 0
Lig(l,l)@EC 273 1.25141767 0.732260119 0.696394987 0 0 0
Lig(l,l)@EC 274 -1.75484967 0.971117365 -0.986656267 0 0 0
Lig(l,l)@EC 275 -0.193156828 -0.516516018 0.521359945 0 0 0
Lig(l,l)@EC 276 0.570820636 -0.273098378 0.676047937 0 0 0
Lig(l,l)@EC 277 1.28587318 -0.297677976 -0.20506414 0 0 0
Lig(l,l)@EC 278 1.17843784 -1.13168778 0.574833234 0 0 0
Lig(l,l)@EC 279 -1.69762729 1.20205157 -0.275789257 0 0 0
Lig(l,l)@EC 280 -1.34921593 -0.286676945 0.253116536 0 0 0
Lig(l,l)@EC 281 0.571923732 -0.0329850695 -0.728974956 0 0 0
Lig(l,l)@EC 282 0.00494446683 0.147438469 0.51536323 0 0 0
Lig(l,l)@EC 283 -0.14018656 -0.927284142 -0.438344842 0 0 0
Lig(l,l)@EC 284 -0.99257009 0.741734638 -0.276359345 0 0 0
Lig(l,l)@EC 285 1.49009529 0.872990567 -0.901475312 0 0 0
Lig(l,l)@EC 286 1.90005678 -1.24309911 -0.0579039753 0 0 0
Lig(l,l)@EC 287 -1.74752293 -0.551539478 0.728330352 0 0 0
Lig(l,l)@EC 288 0.78406127 -0.96565065 0.650330068 0 0 0
Lig(l,l)@EC 289 0.281725794 0.52293169 0.763489539 0 0 0
Lig(l,l)@EC 290 1.07612096 0.952559012 -0.374243927 0 0 0
Lig(l,l)@EC 291 -0.90567744 -0.433733249 -0.76212425 0 0 0
Lig(l,l)@EC 292 0.577314337 -0.52825627 0.972239783 0 0 0
Lig(l,l)@EC 293 1.68185133 0.892029766 0.612978412 0 0 0
Lig(l,l)@EC 294 -0.372508436 -0.16913116 0.958368621 0 0 0
Lig(l,l)@EC 295 -0.584683844 0.682319899 0.226677502 0 0 0
Lig(l,l)@EC 296 1.25025889 1.10181881 0.591005907 0 0 0
Lig(l,l)@EC 297 -1.11229457 0.752986448 0.191526105 0 0 0
Lig(l,l)@EC 298 -0.0369005978 -0.774083009 0.596157553 0 0 0
Lig(l,l)@EC 299 -0.754050482 -0.0696828524 0.517281346 0 0 0
Lig(l,l)@EC 300 -1.36057197 -0.651448806 -0.816071016 0 0 0
Lig(l,l)@EC 301 0.550377409 -0.0172702226 -0.841039756 0 0 0
Lig(l,l)@EC 302 -0.597750772 -1.0122941 0.026480007 0 0 0
Lig(l,l)@EC 303 -1.75513009 -1.00355378 -0.252395925 0 0 0
Lig(l,l)@EC 304 -0.0201132677 0.678593907 -0.672607935 0 0 0
Lig(l,l)@EC 305 -1.20694586 1.16926994 -0.956695326 0 0 0
Lig(l,l)@EC 306 1.12197422 -1.12189683 -0.426092957 0 0 0
Lig(l,l)@EC 307 1.24866994 -0.152872548 0.0215989002 0 0 0
Lig(l,l)@EC 308 -0.210208658 0.798558646 0.887184101 0 0 0
Lig(l,l)@EC 309 1.10736362 -0.319620975 -0.650132177 0 0 0
Lig(l,l)@EC 310 -1.86828301 0.811215124 0.592919845 0 0 0
Lig(l,l)@EC 311 -1.63073182 0.180346934 -0.0927482319 0 0 0
Lig(l,l)@EC 312 -1.06270983 -1.14448192 -0.685370601 0 0 0
Lig(l,l)@EC 313 1.64996376 -1.08539046 0.459406467 0 0 0
Lig(l,l)@EC 314 -0.879318936 0.0156832834 -0.406286038 0 0 0
Lig(l,l)@EC 315 0.622992115 0.717283404 0.272717022 0 0 0
Lig(l,l)@EC 316 -0.952268541 0.866791703 -0.703705996 0 0 0
Lig(l,l)@EC 317 -0.751166886 0.0142167098 -0.659452234 0 0 0
Lig(l,l)@EC 318 -0.779589867 0.399525946 -0.111099596 0 0 0
Lig(l,l)@EC 319 1.02593329 0.314613501 -0.593935723 0 0 0
Lig(l,l)@EC 320 1.96870745 0.861260923 0.641509378 0 0 0
Lig(l,l)@EC 321 -0.0397171299 0.376224475 -0.834228063 0 0 0
Lig(l,l)@EC 322 -1.30714319 1.12538652 -0.974749318 0 0 0
Lig(l,l)@EC 323 1.04521422 -0.0880071964 0.175226516 0 0 0
Lig(l,l)@EC 324 -1.19640079 -0.425482866 0.517044478 0 0 0
Lig(l,l)@EC 325 0.846993086 0.480898088 -0.362617847 0 0 0
Lig(l,l)@EC 326 -1.96696484 -0.0121924308 0.959512081 0 0 0
Lig(l,l)@EC 327 -0.778025862 0.561147609 -0.637928993 0 0 0
Lig(l,l)@EC 328 -1.38551207 -0.664249582 0.65166445 0 0 0
Lig(l,l)@EC 329 1.77193181 1.23670384 0.538863139 0 0 0
Lig(l,l)@EC 330 -0.959355655 0.817001677 -0.841370745 0 0 0
Lig(l,l)@EC 331 -0.195671937 1.01010705 0.391495919 0 0 0
Lig(l,l)@EC 332 0.912827801 0.0462621191 -0.365011389 0 0 0
Lig(l,l)@EC 333 1.89382775 0.213301227 -0.548970458 0 0 0
Lig(l,l)@EC 334 -1.42596393 -0.613290107 -0.653672277 0 0 0
Lig(l,l)@EC 335 1.97990355 -0.124130078 0.175709281 0 0 0
Lig(l,l)@EC 336 1.82079985 0.100184268 -0.592534673 0 0 0
Lig(l,l)@EC 337 1.86520225 -0.213752092 0.992047812 0 0 0
Lig(l,l)@EC 338 1.86945345 0.95260991 -0.73006782 0 0 0
Lig(l,l)@EC 339 1.98659943 -0.935144235 0.248060767 0 0 0
Lig(l,l)@EC 340 -0.931580144 0.616208387 0.32915804 0 0 0
Lig(l,l)@EC 341 0.560433433 -0.640602011 -0.294947015 0 0 0
Lig(l,l)@EC 342 -1.85749253 1.17300373 -0.253340344 0 0 0
Lig(l,l)@EC 343 0.242191365 0.770991763 0.741685174 0 0 0
Lig(l,l)@EC 344 -0.859678769 0.280582798 -0.584531553 0 0 0
Lig(l,l)@EC 345 1.23881999 0.633326395 0.822205986 0 0 0
Lig(l,l)@EC 346 -1.91192241 0.960745774 -0.693159576 0 0 0
Lig(l,l)@EC 347 -0.734390274 0.255270007 -0.403501992 0 0 0
Lig(l,l)@EC 348 1.1051405 0.806650035 0.384409374 0 0 0
Lig(l,l)@EC 349 1.44191109 -0.935025125 0.779409143 0 0 0
Lig(l,l)@EC 350 1.67108404 0.90789896 0.428756808 0 0 0
Lig(l,l)@EC 351 0.562301621 -0.229454114 0.43388903 0 0 0
