,time,A_mean,A_std,R_mean,R_std
76,0.0076,1467.8662109375,151.09814600839232,0.453125,0.6919096783053055
77,0.0077,1479.3701171875,150.21929465417804,0.44140625,0.6781640840730849
78,0.0078,1489.8203125,149.18566485340241,0.513671875,0.7250635147625915
79,0.0079,1500.03125,148.33375948624627,0.46875,0.6770934374011108
80,0.008,1509.404296875,147.5530774858863,0.4638671875,0.7023651468772482
81,0.0081,1517.890625,146.5426375620963,0.54296875,0.7184956145945453
82,0.0082,1526.408203125,146.10180495342564,0.53515625,0.7469287883448193
83,0.0083,1534.61328125,145.47304728770237,0.564453125,0.7579787998012818
84,0.0084,1542.4853515625,144.60693270242797,0.525390625,0.7166091570846659
85,0.0085,1550.0439453125,143.14641597030175,0.568359375,0.7678885522588073
86,0.0086,1557.654296875,142.45294749270198,0.5478515625,0.77576643490324
87,0.0087,1564.5,141.47655232673722,0.5556640625,0.7777622539020643
88,0.0088,1570.7001953125,140.82150734372254,0.6103515625,0.8089977105269396
89,0.0089,1576.01953125,140.5645842849659,0.58203125,0.7471741321627884
90,0.009,1581.529296875,140.01652995939702,0.5859375,0.7622813293164394
91,0.0091,1586.5908203125,138.96849982287873,0.61328125,0.7877727459843594
92,0.0092,1592.2734375,138.74641044030085,0.6240234375,0.8021531529449784
93,0.0093,1596.5986328125,137.8511460005028,0.640625,0.8030671896211071
94,0.0094,1600.333984375,137.91297274783264,0.62890625,0.7989389193623911
95,0.0095,1604.384765625,137.29350940476465,0.640625,0.8329422347158365
96,0.0096,1608.0576171875,136.63822845261336,0.6611328125,0.8244866206447438
97,0.0097,1611.91015625,136.66917385956324,0.6005859375,0.769430384604221
98,0.0098,1615.111328125,136.35932101172205,0.642578125,0.8243505656473398
99,0.0099,1618.115234375,135.6406557418243,0.7236328125,0.8475068871062765
100,0.01,1620.9189453125,135.4456323692972,0.69140625,0.8655932003344863
101,0.0101,1622.873046875,135.21142886130335,0.74609375,0.8686932327072197
102,0.0102,1625.61328125,135.5886801511,0.7255859375,0.8697645485584763
103,0.0103,1627.900390625,135.89462394462691,0.724609375,0.8226627746600299
104,0.0104,1629.8544921875,137.0130864001799,0.720703125,0.8413327263062226
105,0.0105,1630.84765625,136.37676462647636,0.7373046875,0.8655088293386991
106,0.0106,1632.8076171875,135.84130922107363,0.75390625,0.8743014946897971
107,0.0107,1634.078125,135.46052564426338,0.7578125,0.8963581687943823
108,0.0108,1634.748046875,134.8701594793311,0.7900390625,0.9492799135601976
109,0.0109,1634.974609375,135.04162979958588,0.763671875,0.9033491468336282
110,0.011,1635.14453125,134.71841169286,0.849609375,0.9508137399533446
111,0.0111,1635.392578125,134.1100283003008,0.751953125,0.872629364378576
112,0.0112,1634.79296875,134.36133316118674,0.7939453125,0.8862600922207035
113,0.0113,1633.66015625,134.94035369779138,0.8291015625,0.9121171773931784
114,0.0114,1633.5869140625,135.7188898863847,0.8427734375,0.9553504848037502
115,0.0115,1632.291015625,135.63577989320257,0.869140625,0.9181906874734952
116,0.0116,1630.869140625,135.8446098678571,0.8486328125,0.9356301612124212
117,0.0117,1629.3515625,135.92966324698918,0.904296875,0.9372392925217793
118,0.0118,1627.73046875,136.9405605206638,0.916015625,0.9841248916154723
119,0.0119,1625.169921875,137.38057262116152,0.8837890625,0.9612079493196508
120,0.012,1623.486328125,137.5985057568001,0.8623046875,0.9346093223757465
121,0.0121,1620.89453125,137.8493610557375,0.8798828125,0.9359892315519094
122,0.0122,1618.8955078125,137.53876133418206,0.951171875,0.9684962261811232
123,0.0123,1616.390625,137.19167599695817,1.0234375,1.0627605194956347
124,0.0124,1613.580078125,137.65912478635056,0.998046875,0.9995092117970965
125,0.0125,1610.8740234375,138.20491660086637,0.9912109375,0.9960434428362582
126,0.0126,1607.8232421875,138.90574667124162,1.0048828125,0.9921370173174047
127,0.0127,1604.923828125,139.61618263707234,1.00390625,1.0322201182083295
