a 0 -0.23424426 -0.156341396 0.0792549886 0 0 0
a 1 -0.162822099 0.0520643872 0.22729583 0 0 0
a 2 0.0365292956 0.0782252064 0.031428357 0 0 0
a 3 -0.00191623999 0.0491616531 0.153902491 0 0 0
a 4 -0.211469938 0.224257089 0.160213635 0 0 0
a 5 -0.037230583 0.0590510008 0.240490794 0 0 0
a 6 -0.148656699 -0.232565776 0.185792826 0 0 0
a 7 0.0968153386 -0.0658223977 0.0678716101 0 0 0
a 8 -0.235778088 0.190766283 0.085237871 0 0 0
a 9 -0.0756762042 -0.0116721816 0.101164185 0 0 0
b 10 0.0493049761 0.182900392 -0.149351386 0 0 0
b 11 0.122946998 0.108381251 -0.0633994368 0 0 0
b 12 -0.103017358 0.0388865629 -0.219615954 0 0 0
b 13 0.23800111 0.117825988 -0.144088944 0 0 0
b 14 0.218641946 0.0604963145 -0.0453143241 0 0 0
b 15 0.045827954 -0.147301154 -0.204879564 0 0 0
b 16 0.235056327 -0.00107460997 -0.162141795 0 0 0
b 17 0.0668986059 0.0153168897 -0.135756522 0 0 0
b 18 0.0855363198 -0.0505895069 -0.228911081 0 0 0
b 19 0.226867384 0.0449795549 -0.00965899097 0 0 0
