a 0 -0.0902391526 0.0879077093 0.120255749 0 0 0
a 1 -0.128621482 -0.0673171988 0.120980473 0 0 0
a 2 -0.235167478 0.0992436447 0.193260439 0 0 0
a 3 0.163415136 -0.246596879 0.155170319 0 0 0
a 4 0.120346055 0.245531658 0.00752801136 0 0 0
a 5 -0.0831254119 0.196021654 0.169065636 0 0 0
a 6 0.0892465373 -0.190013785 0.196197242 0 0 0
a 7 -0.0872881922 0.164488454 0.0802144872 0 0 0
a 8 0.226441878 -0.19140442 0.011306461 0 0 0
a 9 -0.215553134 -0.11602181 0.184796058 0 0 0
a 10 -0.216607433 0.0151162727 0.0568707486 0 0 0
a 11 -0.149311577 0.111034732 0.111845086 0 0 0
a 12 -0.11845343 -0.0422815605 0.20415509 0 0 0
a 13 -0.0885609372 -0.0829952721 0.228884636 0 0 0
a 14 -0.183446464 -0.101059088 0.00951605573 0 0 0
a 15 0.0713694603 0.119601692 0.118099423 0 0 0
a 16 -0.0847889832 -0.0938952452 0.0254625735 0 0 0
a 17 0.150584943 -0.0998349691 0.183023948 0 0 0
a 18 0.249261506 -0.162855901 0.130485457 0 0 0
a 19 0.0134570402 0.167829883 0.0381860851 0 0 0
a 20 0.0822033353 0.0836532286 0.130153718 0 0 0
a 21 0.23965164 0.0125587309 0.243417652 0 0 0
a 22 0.0517714047 -0.00647559856 0.244620535 0 0 0
a 23 -0.215911785 -0.140318204 0.148826925 0 0 0
a 24 0.247599579 -0.0152562969 0.216590799 0 0 0
a 25 0.196256459 0.185557227 0.0671293878 0 0 0
a 26 -0.031511181 0.096161761 0.131881724 0 0 0
a 27 -0.0719025811 0.180729893 0.247038522 0 0 0
a 28 0.208520152 -0.222483172 0.0771433729 0 0 0
a 29 0.206437619 0.0897796281 0.0595460306 0 0 0
a 30 0.0891735929 0.0944045155 0.178724128 0 0 0
a 31 -0.0871090895 0.181850452 0.111454377 0 0 0
a 32 0.23053986 0.143636985 0.179666356 0 0 0
a 33 -0.106204659 0.104552331 0.0242061824 0 0 0
a 34 -0.089242477 -0.073265193 0.182939785 0 0 0
a 35 0.0727283415 -0.206828868 0.240166289 0 0 0
a 36 0.210083243 -0.00112414371 0.169025032 0 0 0
a 37 0.217573076 -0.0670724917 0.0371131407 0 0 0
a 38 -0.0175224949 0.17058084 0.0510255183 0 0 0
a 39 -0.145196904 0.0076146883 0.10739524 0 0 0
a 40 -0.203365492 0.0347844564 0.0976379313 0 0 0
a 41 -0.199997513 -0.180250142 0.136281529 0 0 0
a 42 -0.103901277 0.0395757421 0.0370893534 0 0 0
a 43 -0.151404874 -0.16903173 0.019992821 0 0 0
a 44 0.105574134 0.0438182541 0.193837167 0 0 0
a 45 0.211950095 0.103218657 0.231218413 0 0 0
a 46 -0.0854227193 0.163305572 0.21151377 0 0 0
a 47 -0.188758646 -0.0407880301 0.0980652483 0 0 0
a 48 -0.234377095 -0.0479187865 0.227596171 0 0 0
a 49 -0.228145609 0.00605990543 0.134112304 0 0 0
a 50 0.147490376 -0.205972493 0.152819586 0 0 0
a 51 -0.025390573 -0.249044238 0.226534467 0 0 0
a 52 0.0251272505 -0.242643263 0.200389162 0 0 0
a 53 0.216975129 -0.0314110052 0.00346040889 0 0 0
a 54 0.124378555 -0.0335806566 0.167460564 0 0 0
a 55 0.229426118 0.169239595 0.191115157 0 0 0
a 56 -0.0933774574 0.124630841 0.244532612 0 0 0
a 57 0.0196936447 -0.187083429 0.245961079 0 0 0
a 58 -0.201406021 0.0660467244 0.026683673 0 0 0
a 59 0.0844852109 0.203084362 0.145477571 0 0 0
a 60 0.102176818 0.053156797 0.168973236 0 0 0
a 61 -0.236068324 0.204583968 0.113654557 0 0 0
a 62 -0.194563789 -0.195490311 0.235091038 0 0 0
a 63 -0.0523710449 -0.195597584 0.153288968 0 0 0
a 64 0.0740525786 -0.0593752728 0.0852973951 0 0 0
a 65 -0.129957279 -0.205822692 0.0367249003 0 0 0
a 66 -0.0868711909 -0.246758487 0.166483942 0 0 0
a 67 0.128357614 -0.0559743213 0.239114846 0 0 0
a 68 0.113229658 -0.0126432265 0.0253756332 0 0 0
a 69 -0.171782776 0.0517053737 0.119517526 0 0 0
a 70 0.0914442102 0.180645711 0.00885594586 0 0 0
a 71 0.00104572625 -0.164293331 0.189622807 0 0 0
a 72 -0.0639665079 0.0550999298 0.240865014 0 0 0
a 73 -0.147284452 -0.149217439 0.128114769 0 0 0
a 74 -0.0114920189 -0.0190948056 0.0875994514 0 0 0
a 75 0.180700789 0.185287913 0.00986902067 0 0 0
a 76 -0.101740616 -0.120419485 0.0730240713 0 0 0
a 77 -0.230574591 0.0764000914 0.110886622 0 0 0
a 78 -0.0851574524 0.118654434 0.0653004886 0 0 0
a 79 0.0085941011 0.134669014 0.0743287656 0 0 0
a 80 0.0994290282 -0.0866953853 0.193108037 0 0 0
a 81 -0.0887853088 -0.125502077 0.244713731 0 0 0
a 82 -0.0239780593 0.157240176 0.0729683197 0 0 0
a 83 0.232905315 -0.0085733945 0.0198641392 0 0 0
a 84 -0.148677897 0.207958571 0.228954548 0 0 0
a 85 0.116165747 -0.087891531 0.244041887 0 0 0
a 86 -0.0547732731 -0.036066173 0.166760269 0 0 0
a 87 -0.176446038 -0.0481413377 0.223312887 0 0 0
a 88 -0.0729354112 -0.0691918667 0.0345386908 0 0 0
a 89 -0.036457591 -0.183695252 0.085400503 0 0 0
a 90 0.133275257 -0.0665901221 0.244492296 0 0 0
a 91 -0.0455602357 -0.14585506 0.0180133172 0 0 0
a 92 -0.0145860299 -0.163076122 0.0735315487 0 0 0
a 93 -0.0476567527 -0.222185389 0.143953892 0 0 0
a 94 -0.0532901533 0.00637112576 0.12359633 0 0 0
a 95 0.00463869713 -0.0514435206 0.203841349 0 0 0
a 96 0.0184803615 0.00232814461 0.137715207 0 0 0
a 97 -0.0186609458 0.22389632 0.074717585 0 0 0
a 98 0.0228360845 -0.231152208 0.152607136 0 0 0
a 99 0.234872205 0.20693283 0.196459811 0 0 0
a 100 -0.0439339969 0.0523376776 0.126993545 0 0 0
a 101 -0.00837287331 -0.0452718944 0.195928825 0 0 0
a 102 -0.238581431 -0.240978514 0.214664651 0 0 0
a 103 0.00672716658 0.15618724 0.211837966 0 0 0
a 104 0.0836574214 0.194324692 0.204862024 0 0 0
a 105 -0.120882164 0.0400705209 0.0389558797 0 0 0
a 106 -0.213986998 -0.00332390994 0.145494644 0 0 0
a 107 -0.169438138 0.15899165 0.170575436 0 0 0
a 108 0.135993146 -0.187975698 0.019685556 0 0 0
a 109 -0.245219482 -0.0745469714 0.164188032 0 0 0
a 110 0.21565462 0.107802465 0.167864716 0 0 0
a 111 -0.0988888109 0.0917122921 0.134570614 0 0 0
a 112 -0.142246603 -0.221246855 0.0439744746 0 0 0
a 113 -0.0346954101 0.0022973675 0.0571802272 0 0 0
a 114 -0.184529287 0.215169495 0.167355597 0 0 0
a 115 -0.0449843221 0.101736568 0.0643455853 0 0 0
a 116 -0.044569039 -0.0568917927 0.189029623 0 0 0
a 117 0.0371340776 -0.0334447214 0.0810596727 0 0 0
a 118 -0.214067544 0.00159183563 0.124813691 0 0 0
a 119 -0.0473645572 0.0579133842 0.0559251378 0 0 0
a 120 -0.162746966 0.158530806 0.19666216 0 0 0
a 121 -0.157737851 0.1333984 0.205498601 0 0 0
a 122 0.0710519692 0.0822557915 0.239500591 0 0 0
a 123 0.0750482448 -0.166009453 0.138168126 0 0 0
a 124 0.215264658 0.0854864152 0.151598731 0 0 0
a 125 -0.0644506235 0.165083375 0.0410146487 0 0 0
a 126 0.0100013833 -0.13735306 0.0238622236 0 0 0
a 127 0.0242891314 -0.13097641 0.108275811 0 0 0
a 128 -0.00634040117 0.0519728711 0.246079148 0 0 0
a 129 0.0774159605 0.217993883 0.0981108215 0 0 0
a 130 -0.164777014 0.0646372468 0.196274475 0 0 0
a 131 -0.0333936703 -0.170849344 0.15712915 0 0 0
a 132 0.0856325102 0.208602455 0.236961002 0 0 0
a 133 0.0697560296 0.0259637186 0.0229924786 0 0 0
a 134 0.189639819 0.192556929 0.125203795 0 0 0
a 135 0.171667234 0.0953495816 0.217313618 0 0 0
a 136 -0.103151813 0.194885869 0.0138631122 0 0 0
a 137 -0.0308182968 -0.16328151 0.214775382 0 0 0
a 138 -0.0821905408 -0.0569407731 0.248557771 0 0 0
a 139 -0.052145267 -0.0812716343 0.10389434 0 0 0
a 140 -0.059531649 0.00321194001 0.0905211796 0 0 0
a 141 0.0126183893 -0.0139816628 0.0709584304 0 0 0
a 142 0.194414286 0.0207848388 0.0373669411 0 0 0
a 143 0.0393928747 -0.0675021519 0.220667499 0 0 0
a 144 -0.093717647 -0.0120406734 0.149812077 0 0 0
a 145 0.0111619247 -0.15332735 0.0254994457 0 0 0
a 146 0.238948253 -0.0414307993 0.0308688275 0 0 0
a 147 0.147889946 -0.152958802 0.0396598928 0 0 0
a 148 0.092555534 0.16763276 0.205102375 0 0 0
a 149 -0.0219587234 -0.16906504 0.243922277 0 0 0
a 150 -0.103371793 -0.140954476 0.0463165569 0 0 0
a 151 -0.128082939 -0.0159345475 0.145338172 0 0 0
a 152 -0.0387101449 -0.105830363 0.175590141 0 0 0
a 153 0.0314492993 -0.227907615 0.0223891842 0 0 0
a 154 -0.195838279 -0.241275474 0.207728941 0 0 0
a 155 0.24378087 -0.00274862254 0.208511773 0 0 0
a 156 -0.0291636641 -0.16024509 0.0165443653 0 0 0
a 157 0.11709075 0.104112981 0.192460106 0 0 0
a 158 0.0923634792 -0.137552871 0.159513663 0 0 0
a 159 -0.112839898 -0.06275277 0.156049605 0 0 0
a 160 0.050521815 -0.203321866 0.167227323 0 0 0
a 161 -0.00858980295 -0.0490715403 0.184990687 0 0 0
a 162 0.168107701 -0.0373282197 0.116388951 0 0 0
a 163 -0.204235296 0.0339006791 0.0145420138 0 0 0
a 164 -0.229378729 0.134381449 0.0267243656 0 0 0
a 165 -0.198535846 0.0280982641 0.241739598 0 0 0
a 166 0.0229387576 -0.0646415251 0.240826665 0 0 0
a 167 0.173707224 0.217571397 0.221087413 0 0 0
a 168 -0.199804675 0.17772309 0.204802189 0 0 0
a 169 -0.0281934842 0.0209046683 0.102021767 0 0 0
a 170 -0.0507196135 0.15944219 0.0435455473 0 0 0
a 171 0.171689457 0.144099756 0.204978553 0 0 0
a 172 0.00243514661 -0.183335378 0.044319928 0 0 0
a 173 -0.0242844069 -0.0733814445 0.189592306 0 0 0
a 174 0.0693423035 -0.0870363713 0.0485363892 0 0 0
a 175 0.1205275 -0.176970807 0.0121340126 0 0 0
a 176 -0.182969394 -0.237451903 0.0440104368 0 0 0
a 177 0.0883693789 -0.0432300475 0.178159895 0 0 0
